x,f,mean,lower,upper
0.19481948,-8.93043,-9.00957,-12.856589,-5.162551
0.1949195,-8.925862,-9.005965,-12.853151,-5.1587796
0.1950195,-8.921292,-9.002358,-12.84971,-5.1550064
0.19511952,-8.91672,-8.99875,-12.846268,-5.151232
0.19521952,-8.9121475,-8.995139,-12.842823,-5.1474547
0.19531953,-8.907573,-8.991526,-12.839377,-5.143674
0.19541954,-8.902997,-8.987911,-12.835929,-5.1398935
0.19551955,-8.898419,-8.984295,-12.8324795,-5.1361103
0.19561957,-8.89384,-8.980674,-12.829026,-5.1323214
0.19571957,-8.889259,-8.977053,-12.825571,-5.1285343
0.19581959,-8.884677,-8.97343,-12.822115,-5.124744
0.19591959,-8.880094,-8.969804,-12.818657,-5.1209507
0.1960196,-8.875507,-8.966178,-12.815198,-5.117158
0.1961196,-8.870921,-8.962546,-12.811733,-5.113359
0.19621962,-8.866333,-8.958915,-12.8082695,-5.10956
0.19631962,-8.861743,-8.955283,-12.804806,-5.105761
0.19641964,-8.857151,-8.951646,-12.801336,-5.101956
0.19651966,-8.852558,-8.948009,-12.797867,-5.0981507
0.19661966,-8.847963,-8.944367,-12.794394,-5.0943418
0.19671968,-8.843368,-8.940724,-12.790918,-5.090531
0.19681968,-8.83877,-8.937082,-12.787443,-5.086721
0.1969197,-8.834171,-8.9334345,-12.783964,-5.082905
0.1970197,-8.829571,-8.929788,-12.780485,-5.07909
0.19711971,-8.824968,-8.926139,-12.777004,-5.075273
0.19721971,-8.820365,-8.922485,-12.7735195,-5.071451
0.19731973,-8.81576,-8.918833,-12.770035,-5.0676303
0.19741975,-8.811153,-8.915174,-12.766544,-5.0638027
0.19751975,-8.806544,-8.911517,-12.763057,-5.0599775
0.19761977,-8.801935,-8.907856,-12.759564,-5.0561476
0.19771977,-8.797324,-8.904193,-12.75607,-5.0523157
0.19781978,-8.792711,-8.900529,-12.752575,-5.048483
0.19791979,-8.788097,-8.896862,-12.749077,-5.044647
0.1980198,-8.783482,-8.893194,-12.745578,-5.0408106
0.19811982,-8.778864,-8.8895235,-12.742077,-5.03697
0.19821982,-8.774245,-8.88585,-12.738572,-5.033128
0.19831984,-8.769625,-8.882176,-12.735068,-5.0292845
0.19841984,-8.765003,-8.8785,-12.731561,-5.0254393
0.19851986,-8.76038,-8.87482,-12.72805,-5.0215893
0.19861986,-8.755755,-8.87114,-12.72454,-5.0177393
0.19871987,-8.751129,-8.8674555,-12.721025,-5.0138855
0.19881988,-8.746501,-8.8637705,-12.71751,-5.0100307
0.19891989,-8.741872,-8.860084,-12.713993,-5.006174
0.19901991,-8.737241,-8.856394,-12.710473,-5.0023146
0.19911991,-8.732609,-8.852706,-12.706955,-4.998457
0.19921993,-8.727975,-8.849011,-12.703431,-4.9945917
0.19931993,-8.723339,-8.845318,-12.699907,-4.9907284
0.19941995,-8.718702,-8.841619,-12.696379,-4.9868584
0.19951995,-8.714065,-8.837922,-12.692852,-4.982992
0.19961996,-8.709424,-8.83422,-12.68932,-4.97912
0.19971997,-8.704783,-8.830516,-12.685787,-4.9752445
0.19981998,-8.70014,-8.82681,-12.682252,-4.971368
0.19992,-8.695496,-8.823103,-12.678716,-4.96749
0.20002,-8.69085,-8.819392,-12.675176,-4.9636087
0.20012002,-8.686203,-8.815684,-12.6716385,-4.95973
0.20022002,-8.681554,-8.81197,-12.668095,-4.955845
0.20032004,-8.676904,-8.808253,-12.66455,-4.9519567
0.20042004,-8.672252,-8.804536,-12.661003,-4.9480686
0.20052005,-8.667599,-8.8008175,-12.657456,-4.9441786
0.20062006,-8.662944,-8.797097,-12.653907,-4.9402876
0.20072007,-8.658288,-8.79337,-12.650352,-4.936389
0.20082009,-8.65363,-8.789645,-12.646798,-4.9324923
0.20092009,-8.648971,-8.785918,-12.643243,-4.9285936
0.2010201,-8.64431,-8.782189,-12.639686,-4.924693
0.20112011,-8.639648,-8.778457,-12.636125,-4.920789
0.20122012,-8.634985,-8.774724,-12.632564,-4.9168844
0.20132013,-8.63032,-8.7709875,-12.629,-4.912976
0.20142014,-8.625653,-8.767252,-12.625435,-4.909069
0.20152014,-8.620985,-8.763511,-12.621866,-4.9051547
0.20162016,-8.616315,-8.75977,-12.618298,-4.9012427
0.20172018,-8.611644,-8.756024,-12.614724,-4.8973246
0.20182018,-8.606972,-8.752276,-12.611149,-4.893404
0.2019202,-8.602298,-8.74853,-12.607575,-4.8894854
0.2020202,-8.597622,-8.7447815,-12.603999,-4.885564
0.20212021,-8.592945,-8.741031,-12.600421,-4.8816404
0.20222022,-8.588266,-8.737276,-12.596838,-4.8777137
0.20232023,-8.583587,-8.733523,-12.593259,-4.873788
0.20242023,-8.578905,-8.729764,-12.589672,-4.869856
0.20252025,-8.574223,-8.726004,-12.586084,-4.8659225
0.20262027,-8.569538,-8.72224,-12.582495,-4.861986
0.20272027,-8.564853,-8.718477,-12.578904,-4.8580503
0.20282029,-8.560165,-8.714711,-12.575312,-4.8541107
0.20292029,-8.555476,-8.710942,-12.571716,-4.850168
0.2030203,-8.550786,-8.707175,-12.568122,-4.8462286
0.2031203,-8.546095,-8.703402,-12.564522,-4.8422813
0.20322032,-8.541402,-8.699629,-12.560923,-4.838335
0.20332034,-8.536707,-8.695852,-12.55732,-4.834385
0.20342034,-8.532011,-8.692075,-12.553716,-4.830434
0.20352036,-8.527313,-8.688293,-12.550108,-4.8264785
0.20362036,-8.5226145,-8.684514,-12.546503,-4.8225255
0.20372038,-8.517914,-8.680728,-12.542891,-4.8185654
0.20382038,-8.513212,-8.676943,-12.539279,-4.8146067
0.2039204,-8.508509,-8.673154,-12.535665,-4.810643
0.2040204,-8.503804,-8.669366,-12.532051,-4.806681
0.20412041,-8.499098,-8.665572,-12.528431,-4.8027134
0.20422043,-8.49439,-8.661779,-12.524813,-4.798746
0.20432043,-8.48968,-8.657985,-12.521193,-4.794777
0.20442045,-8.48497,-8.654185,-12.517568,-4.790803
0.20452045,-8.480258,-8.650386,-12.513943,-4.786829
0.20462047,-8.475544,-8.646583,-12.510314,-4.782851
0.20472047,-8.470829,-8.642781,-12.506687,-4.7788754
0.20482048,-8.466113,-8.638974,-12.503056,-4.774893
0.20492049,-8.461395,-8.635166,-12.499422,-4.7709103
0.2050205,-8.456676,-8.631356,-12.495787,-4.766926
0.20512052,-8.451955,-8.627545,-12.492151,-4.7629395
0.20522052,-8.447232,-8.623733,-12.488514,-4.7589517
