x,f,f_prime,mean,mean_prime,lower,lower_prime,upper,upper_prime
0.16881688,-10.062968,41.32117,-6.426891,41.982628,-13.461554,33.121902,0.6077719,50.843353
0.1689169,-10.058836,41.33946,-6.4226766,42.001595,-13.457319,33.04332,0.61196613,50.95987
0.1690169,-10.054702,41.35773,-6.418507,42.016853,-13.453129,32.961266,0.6161151,51.07244
0.16911691,-10.050566,41.37599,-6.4143205,42.03573,-13.448925,32.883118,0.6202841,51.18834
0.16921692,-10.046428,41.39424,-6.410069,42.05313,-13.444656,32.7975,0.6245179,51.30876
0.16931693,-10.042288,41.412476,-6.4059443,42.071274,-13.440512,32.71438,0.6286235,51.42817
0.16941693,-10.038146,41.430695,-6.4017167,42.089348,-13.436263,32.620663,0.63282967,51.558033
0.16951695,-10.034002,41.448906,-6.3974767,42.106926,-13.432007,32.52317,0.6370535,51.69068
0.16961697,-10.029857,41.4671,-6.3933024,42.12378,-13.4278145,32.437454,0.6412091,51.810104
0.16971697,-10.02571,41.485283,-6.389009,42.141876,-13.423501,32.348217,0.645483,51.935535
0.16981699,-10.021561,41.503452,-6.384854,42.158905,-13.419325,32.257942,0.6496172,52.059868
0.16991699,-10.01741,41.521606,-6.3805957,42.177116,-13.41505,32.16488,0.6538582,52.189354
0.170017,-10.013258,41.539753,-6.3763423,42.192444,-13.410778,32.072716,0.658093,52.312172
0.170117,-10.009103,41.55788,-6.372209,42.20955,-13.40662,31.974102,0.66220236,52.444996
0.17021702,-10.004947,41.576,-6.367985,42.227875,-13.402369,31.883476,0.666399,52.572273
0.17031704,-10.000789,41.594105,-6.363736,42.244324,-13.398104,31.788513,0.67063093,52.700134
0.17041704,-9.996629,41.612194,-6.3594923,42.263268,-13.393841,31.691076,0.6748557,52.835457
0.17051706,-9.992468,41.630276,-6.355313,42.279106,-13.389635,31.594269,0.6790099,52.963943
0.17061706,-9.988304,41.64834,-6.351072,42.295227,-13.385365,31.492588,0.6832204,53.097866
0.17071708,-9.9841385,41.666393,-6.3468204,42.31328,-13.381096,31.381863,0.6874547,53.244694
0.17081708,-9.979972,41.684433,-6.3426614,42.330986,-13.376913,31.283207,0.69158983,53.378765
0.1709171,-9.975803,41.70246,-6.3383884,42.347794,-13.372613,31.182455,0.69583607,53.51313
0.1710171,-9.971632,41.720474,-6.334067,42.362488,-13.368273,31.077572,0.7001395,53.647404
0.17111711,-9.96746,41.738476,-6.329949,42.380157,-13.36413,30.977087,0.70423174,53.783226
0.17121713,-9.963285,41.756466,-6.3255787,42.39598,-13.359741,30.871265,0.70858335,53.920696
0.17131713,-9.959109,41.774445,-6.3214383,42.41298,-13.355572,30.762815,0.71269464,54.06314
0.17141715,-9.954931,41.792408,-6.317193,42.431664,-13.351297,30.659048,0.7169118,54.204277
0.17151715,-9.950752,41.810356,-6.312995,42.447113,-13.347072,30.552773,0.72108173,54.341454
0.17161717,-9.94657,41.828297,-6.308701,42.463593,-13.34276,30.43284,0.7253585,54.494347
0.17171717,-9.942388,41.846222,-6.3044477,42.48118,-13.338476,30.32759,0.7295804,54.634766
0.17181718,-9.938202,41.864136,-6.3001933,42.499664,-13.334194,30.219975,0.7338071,54.779354
0.17191719,-9.934015,41.882034,-6.295911,42.513763,-13.329888,30.101543,0.7380667,54.925983
0.1720172,-9.929827,41.89992,-6.291719,42.529808,-13.325668,29.990389,0.7422304,55.06923
0.17211722,-9.925636,41.917797,-6.287374,42.54654,-13.321297,29.880272,0.7465491,55.212807
0.17221722,-9.921444,41.93566,-6.2831464,42.561554,-13.317043,29.765575,0.75075006,55.357533
0.17231724,-9.917251,41.95351,-6.27888,42.579712,-13.312748,29.653286,0.7549877,55.506138
0.17241724,-9.913054,41.971348,-6.274726,42.596504,-13.30856,29.535324,0.75910854,55.657684
0.17251725,-9.908856,41.989174,-6.2704062,42.610435,-13.30422,29.416172,0.7634082,55.8047
0.17261726,-9.904657,42.006985,-6.266137,42.62787,-13.299918,29.3024,0.7676439,55.95334
0.17271727,-9.900456,42.024784,-6.261905,42.64483,-13.29566,29.174637,0.77184916,56.11502
