x,f,mean,lower,upper
0.8536854,37.83651,35.41612,31.619698,39.21254
0.8537854,37.845078,35.42041,31.623945,39.216873
0.8538854,37.85364,35.424698,31.62819,39.221207
0.85398537,37.86221,35.428978,31.632425,39.22553
0.8540854,37.870773,35.433254,31.636658,39.22985
0.8541854,37.87934,35.43753,31.64089,39.23417
0.8542854,37.887905,35.441803,31.645119,39.238487
0.85438544,37.896473,35.446068,31.64934,39.242794
0.85448545,37.90504,35.450333,31.65356,39.247105
0.85458547,37.91361,35.454597,31.657782,39.25141
0.8546855,37.922176,35.458855,31.661995,39.255714
0.8547855,37.930744,35.46311,31.666206,39.260017
0.85488546,37.939312,35.467354,31.670404,39.264305
0.8549855,37.947884,35.471603,31.67461,39.268597
0.8550855,37.95645,35.475845,31.678806,39.272884
0.8551855,37.96502,35.480087,31.683004,39.277172
0.8552855,37.97359,35.48433,31.687202,39.281456
0.85538554,37.98216,35.488556,31.691383,39.28573
0.85548556,37.99073,35.49279,31.695572,39.29001
0.8555856,37.999302,35.497017,31.699755,39.29428
0.8556856,38.00787,35.501236,31.703928,39.298542
0.8557856,38.01644,35.50546,31.708107,39.30281
0.85588557,38.025013,35.509674,31.712276,39.30707
0.8559856,38.033585,35.513885,31.716442,39.31133
0.8560856,38.042156,35.518097,31.720608,39.315586
0.8561856,38.050728,35.5223,31.724766,39.319836
0.85628563,38.059303,35.526505,31.728924,39.324085
0.85638565,38.067875,35.5307,31.733074,39.328327
0.85648566,38.076447,35.534897,31.737225,39.33257
0.8565857,38.085022,35.539093,31.741375,39.33681
0.8566857,38.093594,35.54328,31.745518,39.341045
0.85678566,38.10217,35.547462,31.749653,39.345272
0.8568857,38.110744,35.551643,31.753788,39.3495
0.8569857,38.119316,35.555824,31.757923,39.353725
0.8570857,38.12789,35.559998,31.76205,39.357944
0.8571857,38.136467,35.56417,31.766178,39.362164
0.85728574,38.145042,35.568336,31.770296,39.366375
0.85738575,38.153618,35.572495,31.774408,39.370583
0.8574858,38.162193,35.57666,31.778526,39.374794
0.8575858,38.170773,35.58082,31.782639,39.378998
0.85768574,38.179348,35.58497,31.786741,39.383194
0.85778576,38.187923,35.58912,31.790846,39.387394
0.8578858,38.196503,35.59326,31.79494,39.391582
0.8579858,38.20508,35.59741,31.799042,39.395775
0.8580858,38.213657,35.601555,31.80314,39.39997
0.8581858,38.222237,35.605682,31.80722,39.404144
0.85828584,38.230812,35.609818,31.811308,39.408325
0.85838586,38.23939,35.613945,31.81539,39.412502
0.8584859,38.24797,35.618073,31.81947,39.416676
0.85858583,38.25655,35.622192,31.823542,39.420845
0.85868585,38.26513,35.626312,31.827614,39.42501
0.85878587,38.27371,35.63043,31.831682,39.429173
0.8588859,38.28229,35.634537,31.835743,39.43333
0.8589859,38.29087,35.63864,31.8398,39.437485
0.8590859,38.29945,35.642754,31.843864,39.441643
0.85918593,38.308033,35.64685,31.847914,39.44579
0.85928595,38.316612,35.65095,31.851967,39.449936
0.85938597,38.325195,35.655045,31.85601,39.45408
0.8594859,38.33378,35.65913,31.860048,39.458214
0.85958594,38.342358,35.663223,31.864094,39.462353
0.85968596,38.35094,35.667305,31.868126,39.466484
0.859786,38.359524,35.671387,31.87216,39.470615
0.859886,38.368107,35.67546,31.876186,39.474735
0.859986,38.37669,35.679535,31.88021,39.47886
0.860086,38.385273,35.683605,31.884232,39.48298
0.86018604,38.393856,35.687668,31.888247,39.48709
0.86028606,38.402443,35.691734,31.892263,39.491203
0.860386,38.411026,35.695793,31.896275,39.49531
0.86048603,38.41961,35.69985,31.90028,39.499416
0.86058605,38.428196,35.703896,31.904278,39.503513
0.86068606,38.43678,35.707947,31.90828,39.507614
0.8607861,38.445366,35.711998,31.912281,39.511715
0.8608861,38.453953,35.716034,31.91627,39.5158
0.8609861,38.46254,35.720078,31.920261,39.519894
0.86108613,38.471127,35.724106,31.92424,39.52397
0.86118615,38.479713,35.728138,31.928223,39.528053
0.8612861,38.4883,35.732162,31.932198,39.532127
0.8613861,38.496887,35.73619,31.936176,39.536205
0.86148614,38.505474,35.740204,31.94014,39.540268
0.86158615,38.51406,35.744225,31.94411,39.54434
0.86168617,38.522648,35.748238,31.948072,39.5484
0.8617862,38.53124,35.75225,31.952036,39.552464
0.8618862,38.539825,35.756256,31.955992,39.55652
0.8619862,38.548416,35.760254,31.959938,39.56057
0.86208624,38.557007,35.76426,31.963894,39.564625
0.8621862,38.565594,35.768246,31.96783,39.56866
0.8622862,38.574184,35.77224,31.971773,39.572704
0.8623862,38.582775,35.77623,31.975714,39.576748
0.86248624,38.591366,35.780212,31.979645,39.58078
0.86258626,38.599957,35.784195,31.983576,39.584812
0.8626863,38.608547,35.78817,31.9875,39.58884
0.8627863,38.617138,35.792145,31.991425,39.592865
0.8628863,38.62573,35.796112,31.99534,39.596886
0.8629863,38.634323,35.800087,31.999264,39.60091
0.8630863,38.642914,35.804047,32.003174,39.60492
0.8631863,38.65151,35.80801,32.007084,39.608936
0.8632863,38.6601,35.811966,32.01099,39.61294
0.86338633,38.668694,35.815918,32.01489,39.616947
