x,f,f_prime,mean,mean_prime,lower,lower_prime,upper,upper_prime
0.5732573,15.134148,75.53706,7.260977,93.91953,2.7851448,72.52358,11.736809,115.31548
0.57335734,15.141703,75.54158,7.2703648,93.79294,2.7940397,72.59465,11.74669,114.99123
0.57345736,15.149258,75.5461,7.2797356,93.66524,2.8029208,72.66477,11.75655,114.6657
0.5735574,15.156813,75.550606,7.289098,93.536316,2.8117971,72.73395,11.766398,114.338684
0.5736574,15.164369,75.55512,7.2984476,93.40623,2.8206654,72.802185,11.77623,114.01027
0.57375735,15.171925,75.55963,7.3077765,93.275085,2.829517,72.8694,11.786036,113.68077
0.57385737,15.1794815,75.56415,7.3170986,93.142685,2.8383656,72.93575,11.795832,113.34962
0.5739574,15.187038,75.56866,7.3264093,93.00911,2.8472066,73.001114,11.805613,113.017105
0.5740574,15.194596,75.573166,7.3357058,92.874374,2.8560371,73.06551,11.815374,112.683235
0.5741574,15.202154,75.577675,7.344989,92.73848,2.864859,73.12897,11.825119,112.34799
0.57425743,15.209713,75.582184,7.354254,92.60149,2.8736668,73.19136,11.834841,112.01161
0.57435745,15.217272,75.586685,7.363509,92.46328,2.8824692,73.25286,11.844549,111.6737
0.57445747,15.224832,75.591194,7.372751,92.32391,2.8912625,73.31334,11.85424,111.33449
0.5745575,15.232391,75.595695,7.381979,92.18338,2.9000454,73.372826,11.863913,110.993935
0.57465744,15.239951,75.600204,7.391185,92.041855,2.9088116,73.43132,11.873558,110.65239
0.57475746,15.247512,75.604706,7.400385,91.89903,2.9175754,73.48883,11.883194,110.309235
0.5748575,15.255074,75.60921,7.4095697,91.755035,2.9263287,73.54527,11.892811,109.9648
0.5749575,15.262635,75.61371,7.4187403,91.6099,2.935072,73.600746,11.902409,109.61906
0.5750575,15.270197,75.61821,7.4278917,91.46369,2.943801,73.65518,11.911983,109.2722
0.5751575,15.27776,75.62271,7.4370337,91.31627,2.9525242,73.70859,11.921543,108.92395
0.57525754,15.285323,75.627205,7.4461603,91.16768,2.961237,73.76094,11.931084,108.57442
0.57535756,15.292886,75.63171,7.4552717,91.01796,2.9699388,73.812294,11.940605,108.223625
0.5754576,15.30045,75.6362,7.464364,90.86716,2.9786263,73.86253,11.950102,107.87178
